CustomerAlternateKey	FirstPurchase	First	Middle	Last	Email	Phone	Line1	Line2	City	StateProvince	Country	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age
AW00028180	2005-09-19	Jerry	M	Chander	jerry17@adventure-works.com	278-555-0110	1613 Santa Maria		Bellingham	WA	US	S	M	60000	0	0	Partial College	Skilled Manual	0	1	2-5 Miles	North America	51
AW00028181	2005-09-04	Katherine	J	Rodriguez	katherine91@adventure-works.com	801-555-0134	5412 Glenhaven Ave South		Lebanon	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00028182	2005-09-05	Fernando		Turner	fernando38@adventure-works.com	878-555-0125	6242 Cleveland Avenue		Woodland Hills	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58
AW00028183	2005-09-07	Nicole	M	Howard	nicole38@adventure-works.com	963-555-0168	1060 Mcelroy Court		Burbank	CA	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00028184	2005-09-22	Madison		Russell	madison32@adventure-works.com	873-555-0146	5289 Steven Drive		Newport Beach	CA	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00028185	2005-09-06	Eric	S	Alexander	eric26@adventure-works.com	106-555-0117	1773 Royal Palm Lane		Burbank	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00028186	2005-09-05	Jenny	M	Wagner	jenny3@adventure-works.com	893-555-0112	2205 Stonehedge Dr.		Beaverton	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58
AW00028187	2008-01-14	Aaron		Chen	aaron25@adventure-works.com	969-555-0160	4633 Jefferson Street		Los Angeles	CA	US	M	M	60000	4	3	Bachelors	Professional	1	0	2-5 Miles	North America	59
AW00028188	2008-06-06	Kayla		Price	kayla24@adventure-works.com	159-555-0191	6696 Park Highlands Blvd.		Lake Oswego	OR	US	S	F	60000	4	3	Bachelors	Professional	1	0	2-5 Miles	North America	59
AW00028189	2008-06-23	James		Griffin	james36@adventure-works.com	387-555-0113	4610 Pinto Road		N. Vancouver	BC	CA	S	M	70000	2	0	Graduate Degree	Professional	0	1	0-1 Miles	North America	59
AW00028190	2005-09-25	Kimberly	R	Cook	kimberly22@adventure-works.com	610-555-0154	3432 White Pl.		Redwood City	CA	US	S	F	70000	2	0	Graduate Degree	Professional	1	1	2-5 Miles	North America	59
AW00028191	2005-09-22	Mya	O	Long	mya11@adventure-works.com	364-555-0120	3700 Lane Way		Burien	WA	US	S	F	70000	2	0	Graduate Degree	Professional	1	1	2-5 Miles	North America	59
AW00028192	2008-04-23	Abigail		Sanchez	abigail3@adventure-works.com	808-555-0111	977 Delta View Ln.		Yakima	WA	US	M	F	70000	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	59
AW00028193	2005-09-06	Taylor		Davis	taylor52@adventure-works.com	194-555-0130	4377 Viking Dr.		Lemon Grove	CA	US	S	F	70000	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	59
AW00028194	2005-09-27	Lydia	P	Garcia	lydia13@adventure-works.com	802-555-0191	8398 Kathryn Drive		Beaverton	OR	US	S	F	80000	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	59
AW00028195	2008-06-07	Kellie	R	Martin	kellie0@adventure-works.com	564-555-0118	5414 Stonehedge Dr.		Burnaby	BC	CA	S	F	80000	3	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	59
AW00028196	2005-10-28	Timothy		Cox	timothy11@adventure-works.com	539-555-0153	2303 Rosebrook Ct.		Salem	OR	US	M	M	80000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	60
AW00028197	2006-02-11	Kayla	W	Rodriguez	kayla19@adventure-works.com	581-555-0152	799 Temple Dr.		Vancouver	BC	CA	S	F	60000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60
AW00028198	2006-02-12	Jared	V	Moyer	jared16@adventure-works.com	173-555-0182	2201 Huston Road		Sooke	BC	CA	M	M	60000	1	0	Bachelors	Professional	0	1	0-1 Miles	North America	60
AW00028199	2005-10-03	Alyssa	M	Jones	alyssa2@adventure-works.com	446-555-0158	9682 Morello Court		San Francisco	CA	US	S	F	60000	1	0	Bachelors	Professional	0	1	0-1 Miles	North America	60
AW00028200	2005-10-07	Morgan	W	Henderson	morgan74@adventure-works.com	622-555-0119	8354 Ponderosa Drive		Santa Monica	CA	US	M	F	60000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60
AW00028201	2007-07-23	Tyler	T	Martinez	tyler15@adventure-works.com	1 (11) 500 555-0196	4478 Rainier Dr.		Hervey Bay	QLD	AU	M	M	80000	4	4	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49
AW00028202	2007-07-03	Maria	E	King	maria60@adventure-works.com	1 (11) 500 555-0124	1688 Sudan Loop		Bendigo	VIC	AU	S	F	80000	4	4	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49
AW00028203	2007-07-09	Victor	I	Gomez	victor2@adventure-works.com	1 (11) 500 555-0173	5805 Nob Hill Drive		South Melbourne	VIC	AU	M	M	90000	1	0	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49
AW00028204	2007-07-04	Peter	K	Xu	peter12@adventure-works.com	1 (11) 500 555-0115	6975 Ridgewood Drive		Wollongong	NSW	AU	M	M	100000	1	0	Graduate Degree	Management	1	0	2-5 Miles	Pacific	49
AW00028205	2007-10-28	Carolyn		Mehta	carolyn13@adventure-works.com	1 (11) 500 555-0123	4644 Rossmor Parkway		East Brisbane	QLD	AU	M	F	60000	2	2	Bachelors	Professional	0	1	0-1 Miles	Pacific	50
AW00028206	2007-07-28	Angelica	C	Long	angelica9@adventure-works.com	1 (11) 500 555-0161	8758 Garden Ave		Port Macquarie	NSW	AU	S	F	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	48
AW00028207	2007-07-09	Larry	W	Moreno	larry8@adventure-works.com	1 (11) 500 555-0161	4487 San Miguel Court		Seaford	VIC	AU	M	M	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	48
AW00028208	2007-08-27	Karen	C	Sun	karen23@adventure-works.com	1 (11) 500 555-0192	8758 Garden Ave		Perth	SA	AU	S	F	90000	2	0	Bachelors	Professional	1	0	0-1 Miles	Pacific	48
AW00028209	2007-10-19	Krista		Carlson	krista17@adventure-works.com	1 (11) 500 555-0153	5983 Meadowlark Court		Sunbury	VIC	AU	M	F	60000	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50
AW00028210	2007-10-17	Meghan	I	Alan	meghan4@adventure-works.com	1 (11) 500 555-0162	9730 Krueger Drive		Lavender Bay	NSW	AU	M	F	60000	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50
AW00028211	2007-10-13	Randall	M	Suarez	randall21@adventure-works.com	1 (11) 500 555-0150	7787 Olive St.		Rockhampton	QLD	AU	M	M	60000	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50
AW00028212	2007-10-21	Melody	E	Hernandez	melody4@adventure-works.com	1 (11) 500 555-0148	1082 Crivello Avenue		Cranbourne	VIC	AU	M	F	60000	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50
AW00028213	2008-02-12	Jared	A	Morgan	jared14@adventure-works.com	1 (11) 500 555-0143	4846 Colfax St.		Melbourne	VIC	AU	M	M	70000	5	5	Bachelors	Professional	0	3	10+ Miles	Pacific	50
AW00028214	2008-04-02	Hailey	A	King	hailey59@adventure-works.com	1 (11) 500 555-0194	8737 Golf Club Rd.		Goulburn	NSW	AU	M	F	70000	5	5	Bachelors	Professional	1	3	10+ Miles	Pacific	50
AW00028215	2007-10-06	Priscilla	A	Shen	priscilla2@adventure-works.com	1 (11) 500 555-0120	359 Candlestick Dr.		Warrnambool	VIC	AU	S	F	60000	2	2	Bachelors	Professional	0	1	0-1 Miles	Pacific	51
AW00028216	2007-09-03	Adrienne	L	Ramos	adrienne14@adventure-works.com	1 (11) 500 555-0145	1567 Midway Ct		Silverwater	NSW	AU	M	F	70000	5	5	Bachelors	Professional	0	3	10+ Miles	Pacific	51
AW00028217	2007-08-29	Kristy		Carlson	kristy16@adventure-works.com	1 (11) 500 555-0179	189 Rae Anne Dr		Caloundra	QLD	AU	S	F	110000	1	0	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49
AW00028218	2008-03-11	Denise		Arun	denise8@adventure-works.com	1 (11) 500 555-0146	9784 Mellowood Street		Malabar	NSW	AU	M	F	70000	5	5	Bachelors	Professional	1	4	10+ Miles	Pacific	51
AW00028219	2008-05-27	Chad		Goel	chad20@adventure-works.com	1 (11) 500 555-0145	4666 Sierra Ridge		Lavender Bay	NSW	AU	S	M	80000	5	5	Graduate Degree	Management	1	3	0-1 Miles	Pacific	51
AW00028220	2008-05-19	Kelsey	W	Xu	kelsey4@adventure-works.com	1 (11) 500 555-0196	4769 Mt. View Dr.		Rockhampton	QLD	AU	S	F	80000	5	5	Bachelors	Professional	0	4	0-1 Miles	Pacific	52
AW00028221	2005-10-16	Isabella		Rodriguez	isabella76@adventure-works.com	638-555-0163	6314 Mota Dr.		San Gabriel	CA	US	M	F	60000	2	0	High School	Professional	1	2	5-10 Miles	North America	61
AW00028222	2005-10-01	Eduardo		Lewis	eduardo20@adventure-works.com	675-555-0112	8769 Haven Drive		W. Linn	OR	US	S	M	60000	2	0	High School	Professional	0	2	1-2 Miles	North America	61
AW00028223	2005-10-17	Jessica		Davis	jessica52@adventure-works.com	186-555-0118	624 Peabody Road		Downey	CA	US	S	F	60000	2	0	High School	Professional	1	2	5-10 Miles	North America	61
AW00028224	2005-10-16	Spencer		Henderson	spencer6@adventure-works.com	873-555-0120	895 Sandalwood Drive		Newport Beach	CA	US	S	M	90000	2	0	Partial College	Professional	0	1	2-5 Miles	North America	61
AW00028225	2008-01-06	Robert		Ross	robert17@adventure-works.com	904-555-0173	4032 La Salle Ave		San Diego	CA	US	M	M	90000	2	0	Partial College	Professional	1	1	5-10 Miles	North America	61
AW00028226	2007-08-05	Sebastian	C	Ramirez	sebastian8@adventure-works.com	903-555-0112	2951 Dublin		Edmonds	WA	US	M	M	80000	2	0	Partial High School	Skilled Manual	1	2	5-10 Miles	North America	62
AW00028227	2008-02-28	Caleb	P	Wang	caleb21@adventure-works.com	435-555-0140	8523 Magic Dr		Port Orchard	WA	US	S	M	80000	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	62
AW00028228	2008-03-07	Gloria		Reed	gloria23@adventure-works.com	582-555-0119	2569 La Orinda Pl.		Puyallup	WA	US	S	F	80000	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	62
AW00028229	2008-02-22	Samantha		Wilson	samantha8@adventure-works.com	990-555-0116	3582 Juliet Court		Torrance	CA	US	S	F	80000	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	62
AW00028230	2007-11-24	Stephanie	O	Morgan	stephanie9@adventure-works.com	227-555-0110	1462 Summit View Dr.		Woodland Hills	CA	US	S	F	80000	2	0	Partial High School	Skilled Manual	1	2	5-10 Miles	North America	62
AW00028231	2008-02-11	James	V	Powell	james24@adventure-works.com	380-555-0195	8358 Azalea Avenue		Salem	OR	US	S	M	80000	2	0	Partial High School	Skilled Manual	1	2	5-10 Miles	North America	62
AW00028232	2008-01-05	Gavin		Russell	gavin18@adventure-works.com	572-555-0125	8219 Orwood Rd.		Beaverton	OR	US	S	M	90000	4	4	Partial College	Professional	0	3	0-1 Miles	North America	53
AW00028233	2007-11-17	Patrick	A	Richardson	patrick14@adventure-works.com	472-555-0122	3977 Strasbourg Lane		Walla Walla	WA	US	S	M	100000	4	1	Partial College	Professional	0	4	0-1 Miles	North America	53
AW00028234	2005-10-11	Jack	I	Nelson	jack45@adventure-works.com	262-555-0139	3624 Garaventa Drive		Bellflower	CA	US	M	M	100000	4	1	Partial College	Professional	1	4	2-5 Miles	North America	53
AW00028235	2007-09-17	Cole	M	Rogers	cole20@adventure-works.com	159-555-0114	8310 Mountaire Pkwy.		Coronado	CA	US	S	M	120000	2	2	Bachelors	Management	0	4	1-2 Miles	North America	53
AW00028236	2008-01-27	Isabel	J	Diaz	isabel20@adventure-works.com	460-555-0197	966 Houston Ct		Daly City	CA	US	S	F	120000	2	2	Bachelors	Management	0	4	1-2 Miles	North America	53
AW00028237	2007-08-02	Hailey	J	Foster	hailey36@adventure-works.com	464-555-0117	8127 Otter Dr.		Downey	CA	US	M	F	120000	3	2	Bachelors	Management	1	4	2-5 Miles	North America	53
AW00028238	2008-07-01	Dalton		Flores	dalton58@adventure-works.com	344-555-0110	4534 Blum Rd.		Fremont	CA	US	S	M	120000	3	2	Bachelors	Management	0	4	1-2 Miles	North America	53
AW00028239	2007-09-02	Richard	C	Ramirez	richard88@adventure-works.com	831-555-0160	3302 Alan Dr		Victoria	BC	CA	S	M	80000	4	3	Partial College	Professional	0	1	0-1 Miles	North America	54
AW00028240	2005-10-14	Eduardo		Clark	eduardo18@adventure-works.com	441-555-0118	6979 Harvard Drive		Puyallup	WA	US	M	M	90000	0	0	Partial College	Professional	0	1	2-5 Miles	North America	54
AW00028241	2007-09-07	Charles	L	King	charles31@adventure-works.com	620-555-0169	3994 Pinecrest Court		Renton	WA	US	M	M	100000	5	2	Partial College	Professional	1	0	2-5 Miles	North America	54
AW00028242	2008-02-14	Madison		Butler	madison26@adventure-works.com	179-555-0128	8280 Parkway Dr.		Chula Vista	CA	US	M	F	120000	4	2	Partial College	Professional	1	4	2-5 Miles	North America	54
AW00028243	2005-10-08	Marcus		Cook	marcus88@adventure-works.com	131-555-0138	9448 San Marino Ct.		Lemon Grove	CA	US	S	M	130000	2	2	Bachelors	Management	0	3	0-1 Miles	North America	54
AW00028244	2005-10-08	Samantha	P	Davis	samantha6@adventure-works.com	805-555-0198	5972 Boxwood Dr.		Torrance	CA	US	M	F	160000	1	1	Bachelors	Management	1	3	0-1 Miles	North America	54
AW00028245	2008-07-05	Gavin	I	Henderson	gavin4@adventure-works.com	322-555-0195	5309 Diane Ct.		Haney	BC	CA	S	M	80000	3	0	Partial College	Professional	1	1	2-5 Miles	North America	62
AW00028246	2005-10-13	Alexa		Gray	alexa5@adventure-works.com	629-555-0130	5811 Hillcrest		Corvallis	OR	US	S	F	80000	3	0	Partial College	Professional	0	2	0-1 Miles	North America	62
AW00028247	2005-10-28	Jonathan		Adams	jonathan46@adventure-works.com	145-555-0135	2835 The Trees Drive		Lake Oswego	OR	US	S	M	90000	2	1	Partial College	Professional	1	0	5-10 Miles	North America	62
AW00028248	2007-08-25	Eric		Scott	eric55@adventure-works.com	976-555-0128	9168 Wellington Ct.		Metchosin	BC	CA	S	M	80000	4	3	Partial College	Professional	0	2	0-1 Miles	North America	55
AW00028249	2008-04-16	Julia	M	Carter	julia8@adventure-works.com	934-555-0179	4638 Chestnut Ave		Milwaukie	OR	US	M	F	90000	0	0	Partial College	Professional	1	1	10+ Miles	North America	55
AW00028250	2005-10-10	Tyrone	L	Dominguez	tyrone11@adventure-works.com	818-555-0171	8370 Merry Circle		Bellflower	CA	US	M	M	100000	0	2	Partial College	Professional	1	2	2-5 Miles	North America	55
AW00028251	2007-12-16	Joe		Rubio	joe44@adventure-works.com	461-555-0148	2049 Benedict Court		Beverly Hills	CA	US	M	M	100000	0	2	Partial College	Professional	1	2	2-5 Miles	North America	55
AW00028252	2008-04-21	Sydney	T	Murphy	sydney8@adventure-works.com	774-555-0122	8238 D Crane Ct.		Newport Beach	CA	US	M	F	130000	3	2	Bachelors	Management	1	4	0-1 Miles	North America	55
AW00028253	2008-01-03	Jeremiah	S	Green	jeremiah18@adventure-works.com	939-555-0183	2 Fall Creek Road		West Covina	CA	US	S	M	160000	1	1	Bachelors	Management	0	4	0-1 Miles	North America	55
AW00028254	2007-12-23	Jacqueline	W	Brooks	jacqueline25@adventure-works.com	182-555-0138	9684 Morello Heights Circle		Sooke	BC	CA	S	F	80000	5	4	Partial College	Professional	0	3	0-1 Miles	North America	56
AW00028255	2005-10-30	Robert	B	Clark	robert79@adventure-works.com	770-555-0169	2461 Stephine Way		Ballard	WA	US	S	M	90000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	56
AW00028256	2007-11-28	Colin	R	Beck	colin43@adventure-works.com	707-555-0197	1440 Azores Circle		Beaverton	OR	US	M	M	90000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	56
AW00028257	2005-10-04	Zachary	E	Martin	zachary45@adventure-works.com	404-555-0162	2556 San Remo Ct		Yakima	WA	US	S	M	100000	1	2	Partial College	Professional	1	4	5-10 Miles	North America	56
AW00028258	2008-07-04	Destiny	C	Bryant	destiny65@adventure-works.com	658-555-0177	2773 Kirkwood Dr		San Francisco	CA	US	S	F	130000	1	3	Bachelors	Management	0	1	2-5 Miles	North America	56
AW00028259	2005-10-09	Samuel	C	Mitchell	samuel41@adventure-works.com	654-555-0112	3663 Colt Ct.		Santa Monica	CA	US	M	M	160000	1	2	Bachelors	Management	1	3	0-1 Miles	North America	55
AW00028260	2007-12-30	Hunter		Roberts	hunter33@adventure-works.com	181-555-0117	1048 Burwood Way		Haney	BC	CA	S	M	70000	5	4	Partial College	Professional	0	3	2-5 Miles	North America	57
AW00028261	2008-04-30	Stephanie	L	Griffin	stephanie48@adventure-works.com	965-555-0178	8682 Hungry Rd		Victoria	BC	CA	M	F	80000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	57
AW00028262	2008-07-24	Destiny		Diaz	destiny68@adventure-works.com	635-555-0141	8500 Pinehurst Court		Everett	WA	US	M	F	80000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	57
AW00028263	2008-05-22	Jonathan		Lee	jonathan76@adventure-works.com	706-555-0174	5474 Jason Ct.		Everett	WA	US	M	M	80000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	57
AW00028264	2005-10-27	Nicole		Diaz	nicole71@adventure-works.com	614-555-0115	1025 R St.		Kirkland	WA	US	S	F	90000	4	3	Partial College	Professional	0	1	1-2 Miles	North America	57
AW00028265	2008-05-31	Shirleen	H	Travers	shirleen0@adventure-works.com	549-555-0158	2791 Orchard View Ave.		Salem	OR	US	S	M	90000	4	3	High School	Professional	1	2	5-10 Miles	North America	57
AW00028266	2007-10-04	Wyatt		Flores	wyatt62@adventure-works.com	566-555-0115	4456 Eastgate		Salem	OR	US	S	M	90000	4	3	High School	Professional	0	2	1-2 Miles	North America	57
AW00028267	2007-09-01	Jordan	J	Young	jordan46@adventure-works.com	434-555-0159	8824 D Apling Court		Burlingame	CA	US	M	F	110000	1	3	Partial College	Professional	1	4	5-10 Miles	North America	57
AW00028268	2005-10-12	Jordan	T	Campbell	jordan35@adventure-works.com	603-555-0129	473 Heather Road		Concord	CA	US	S	F	120000	1	3	High School	Professional	1	4	5-10 Miles	North America	57
AW00028269	2007-09-11	Alexandra	M	Green	alexandra56@adventure-works.com	370-555-0149	5219 Bailey Ln.		Glendale	CA	US	S	F	130000	1	3	Bachelors	Management	0	1	2-5 Miles	North America	57
AW00028270	2005-10-21	Samuel	A	Long	samuel8@adventure-works.com	826-555-0171	3727 Duck Horn Court		Walla Walla	WA	US	S	M	60000	2	0	High School	Professional	1	2	5-10 Miles	North America	63
AW00028271	2005-10-08	Sean		Gonzalez	sean40@adventure-works.com	581-555-0113	5627 Imperial Dr.		Beverly Hills	CA	US	S	M	60000	2	0	High School	Professional	1	2	5-10 Miles	North America	63
AW00028272	2008-05-15	Hunter	M	Jai	hunter27@adventure-works.com	552-555-0114	9621 Alamo Court		Sooke	BC	CA	M	M	70000	4	3	High School	Professional	1	1	5-10 Miles	North America	63
AW00028273	2005-10-05	Madeline		Mitchell	madeline11@adventure-works.com	922-555-0195	8141 Mitchell Canyon Road		Redwood City	CA	US	M	F	90000	2	1	High School	Professional	1	1	10+ Miles	North America	63
AW00028274	2007-08-03	William		Rodriguez	william15@adventure-works.com	289-555-0172	9562 Tupelo Dr.		Burien	WA	US	S	M	70000	2	0	Partial High School	Skilled Manual	1	2	5-10 Miles	North America	63
AW00028275	2008-06-17	Ian	L	Howard	ian78@adventure-works.com	535-555-0131	3001 Hanson Lane		Burlingame	CA	US	S	M	70000	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	64
AW00028276	2008-03-15	Christy	J	Deng	christy21@adventure-works.com	611-555-0170	2574 Red Leaf		Bellingham	WA	US	M	F	40000	3	0	Partial College	Professional	1	2	5-10 Miles	North America	82
AW00028277	2008-07-24	Katrina		Deng	katrina0@adventure-works.com	613-555-0165	5562 Galindo Street		Bellingham	WA	US	S	F	40000	3	0	Partial College	Professional	1	2	5-10 Miles	North America	83
AW00028278	2007-11-07	Jaime	J	Becker	jaime43@adventure-works.com	778-555-0131	879 South Royal Links		Bremerton	WA	US	M	M	50000	2	0	Graduate Degree	Management	1	2	5-10 Miles	North America	83
AW00028279	2007-11-11	Spencer	D	Simmons	spencer17@adventure-works.com	292-555-0142	1963 Palms		Bremerton	WA	US	M	M	50000	2	0	Graduate Degree	Management	1	2	5-10 Miles	North America	82
AW00028280	2008-02-27	Tristan	G	Powell	tristan9@adventure-works.com	814-555-0114	5995 The Trees Dr.		Oregon City	OR	US	S	M	50000	2	0	Graduate Degree	Management	1	2	5-10 Miles	North America	83
AW00028281	2007-10-29	Juan	A	Cox	juan20@adventure-works.com	627-555-0113	9566 River Ash Court		Colma	CA	US	M	M	70000	4	0	Graduate Degree	Management	1	2	5-10 Miles	North America	82
AW00028282	2008-01-11	Cindy		Foster	cindy27@adventure-works.com	337-555-0150	3348 Del Vista Court		Salem	OR	US	S	F	50000	2	0	Graduate Degree	Management	1	2	5-10 Miles	North America	82
AW00028283	2008-06-23	Rachel		Long	rachel57@adventure-works.com	909-555-0174	8364 Pepper Drive		N. Vancouver	BC	CA	S	F	80000	5	4	Partial College	Professional	0	3	1-2 Miles	North America	58
AW00028284	2008-06-21	Bailey	R	Kelly	bailey1@adventure-works.com	106-555-0198	1780 Abbey Court		Royal Oak	BC	CA	S	F	80000	5	4	Partial College	Professional	1	3	5-10 Miles	North America	58
AW00028285	2005-10-09	Savannah	H	King	savannah42@adventure-works.com	205-555-0187	9666 Stillwater Ct.		Oregon City	OR	US	M	F	100000	3	2	Partial College	Professional	1	4	5-10 Miles	North America	58
AW00028286	2007-10-27	Destiny		Alexander	destiny66@adventure-works.com	683-555-0113	7432 Corte Valencia		Redmond	WA	US	M	F	100000	0	3	Partial College	Professional	0	1	1-2 Miles	North America	58
AW00028287	2007-10-25	Lauren	M	Bennett	lauren48@adventure-works.com	287-555-0119	9687 Shakespeare Drive		Concord	CA	US	M	F	110000	3	3	Partial College	Professional	1	4	5-10 Miles	North America	58
AW00028288	2005-10-28	Marco	A	Srini	marco9@adventure-works.com	305-555-0157	4861 Via Valencia		Concord	CA	US	S	M	110000	3	3	Partial College	Professional	1	4	5-10 Miles	North America	58
AW00028289	2008-06-18	Jack	L	Gonzales	jack17@adventure-works.com	953-555-0127	920 Holiday Hills Drive		Redwood City	CA	US	S	M	160000	1	3	Partial College	Professional	0	3	2-5 Miles	North America	58
AW00028290	2007-11-13	Ian	W	Brooks	ian66@adventure-works.com	459-555-0137	6286 Mt. Sequoia Ct.		Cliffside	BC	CA	S	M	70000	2	0	Partial High School	Skilled Manual	0	2	1-2 Miles	North America	64
